trade_date,code,target_weight,actual_weight,amount,close
2021-05-06,600795.XSHG,0.03553571428145,0.03596310179508615,31400,2.31
2021-05-06,600168.XSHG,0.03553571428145,0.03542266860573158,10600,6.74
2021-05-06,002039.XSHE,0.03553571428145,0.035275908767154564,4900,14.52
2021-05-06,600027.XSHG,0.03553571428145,0.035609093265545635,21000,3.42
2021-05-06,601006.XSHG,0.03553571428145,0.035237235566448456,10300,6.9
2021-05-06,600011.XSHG,0.03553571428145,0.03502453296256487,16700,4.23
2021-05-06,600310.XSHG,0.03553571428145,0.035609093265545635,17100,4.2
2021-05-06,600033.XSHG,0.03553571428145,0.03573403745244229,26400,2.73
2021-05-06,601985.XSHG,0.03553571428145,0.03552530133068241,13700,5.23
2021-05-06,600017.XSHG,0.03553571428145,0.03545043398059751,26000,2.75
2021-05-06,601326.XSHG,0.03553571428145,0.03534532220431937,26600,2.68
2021-05-06,601077.XSHG,0.03553571428145,0.035439526154757324,17100,4.18
2021-05-06,601988.XSHG,0.03553571428145,0.03523624394591753,21800,3.26
2021-05-06,601288.XSHG,0.03553571428145,0.03533243113741733,22200,3.21
2021-05-06,601229.XSHG,0.03553571428145,0.03509245896893329,8600,8.23
2021-05-06,601169.XSHG,0.03553571428145,0.03522236125848457,14800,4.8
2021-05-06,600717.XSHG,0.03553571428145,0.0350909715381369,14900,4.75
2021-05-06,601328.XSHG,0.03553571428145,0.035275908767154564,14700,4.84
2021-05-06,000900.XSHE,0.03553571428145,0.035521334848558704,16700,4.29
2021-05-06,601000.XSHG,0.03553571428145,0.03586939365491366,26500,2.73
2021-05-06,601398.XSHG,0.03553571428145,0.035285824972463825,13900,5.12
2021-05-06,001872.XSHE,0.03553571428145,0.035246160151226794,4800,14.81
2021-05-06,600035.XSHG,0.03553571428145,0.03595715207190059,23700,3.06
2021-05-06,600018.XSHG,0.03553571428145,0.03542068536466973,15200,4.7
2021-05-06,600368.XSHG,0.03553571428145,0.036174316968173345,19200,3.8
2021-05-06,000755.XSHE,0.03553571428145,0.0351926126425568,21000,3.38
2021-05-06,000429.XSHE,0.03553571428145,0.034771669727178794,9700,7.23
2021-05-06,600106.XSHG,0.03553571428145,0.03533788505033743,27100,2.63
2021-07-01,600795.XSHG,0.03553571428145,0.034952751777045994,29400,2.39
2021-07-01,600027.XSHG,0.03553571428145,0.03569591932827855,20800,3.45
2021-07-01,601006.XSHG,0.03553571428145,0.035457150637119496,10800,6.6
2021-07-01,600011.XSHG,0.03553571428145,0.035601406721361424,17000,4.21
2021-07-01,600017.XSHG,0.03553571428145,0.03545963781098574,26900,2.65
2021-07-01,600033.XSHG,0.03553571428145,0.0351785871641006,27200,2.6
2021-07-01,003816.XSHE,0.03553571428145,0.03546162755007873,26700,2.67
2021-07-01,002267.XSHE,0.03553571428145,0.03554071967902517,10400,6.87
2021-07-01,601991.XSHG,0.03553571428145,0.03477964447595568,27100,2.58
2021-07-01,000543.XSHE,0.03553571428145,0.03534970472609792,18900,3.76
2021-07-01,601326.XSHG,0.03553571428145,0.03532881246562151,26700,2.66
2021-07-01,601077.XSHG,0.03553571428145,0.03543824811573607,17900,3.98
2021-07-01,601988.XSHG,0.03553571428145,0.035544699157211146,23200,3.08
2021-07-01,601328.XSHG,0.03553571428145,0.03534274063927245,14500,4.9
2021-07-01,601169.XSHG,0.03553571428145,0.035513858201269774,14600,4.89
2021-07-01,601398.XSHG,0.03553571428145,0.036107795320527915,13800,5.26
2021-07-01,601229.XSHG,0.03553571428145,0.03561682719933211,8700,8.23
2021-07-01,601288.XSHG,0.03553571428145,0.03553674020083918,23500,3.04
2021-07-01,001872.XSHE,0.03553571428145,0.034702044651328985,4200,16.61
2021-07-01,601228.XSHG,0.03553571428145,0.03525568955395404,22500,3.15
2021-07-01,000900.XSHE,0.03553571428145,0.03603914932181969,17500,4.14
