trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-05-06,0.008450277916666638,0.0,0.008450277916666638,1.0084502779166666,1.0,1.0084502779166666,2016900.5558333334,16813.555833333434,2000087.0,0.008336333581100377,28,28,1982591.6666666667,0.0,594.7774999999999,0.0,0.0,0,1
2021-05-07,0.009427336387511698,0.006567782631933932,0.002859553755577766,1.0179572779166668,1.006567782631934,1.0113339956961966,2035914.5558333334,16813.555833333434,2019101.0,0.008258478129722574,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-10,0.001976507308948827,0.00843690517418576,-0.006460397865236932,1.0199692779166667,1.01506009956539,1.0048003757093595,2039938.5558333334,16813.555833333434,2023125.0,0.008242187386112198,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-11,0.005303100904223479,0.009037357429505745,-0.0037342565252822656,1.0253782779166667,1.024233560497592,1.0010481933497608,2050756.5558333334,16813.555833333434,2033943.0,0.008198708806029478,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-12,0.0035250405414710695,0.001384784026484567,0.0021402565149865023,1.0289927779166668,1.0256519027715587,1.003190693267393,2057985.5558333334,16813.555833333434,2041172.0,0.008169909543667898,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-13,-0.006002471671866516,-0.008576488132017071,0.002574016460150555,1.0228162779166667,1.0168554113998578,1.0057729226245333,2045632.5558333334,16813.555833333434,2028819.0,0.008219245330930932,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-14,0.006583782586757625,0.010856936494306217,-0.004273153907548592,1.0295502779166668,1.0278953460253177,1.0014751001301139,2059100.5558333334,16813.555833333434,2042287.0,0.008165485549358644,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-17,-0.0037273556059499446,-0.005937390007527523,0.002210034401577578,1.0257127779166668,1.0217923304690428,1.0036883945537247,2051425.5558333334,16813.555833333434,2034612.0,0.008196035086685562,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-18,0.00028224275472910065,0.003984742210484651,-0.00370249945575555,1.0260022779166669,1.0258639094986122,0.9999722388191414,2052004.5558333334,21053.555833333434,2030951.0,0.010259994683483263,0,28,0.0,0.0,0.0,4240.0,0.0,189,0
2021-05-19,-0.008127174938569959,0.0007001737477340388,-0.008827348686303997,1.0176637779166668,1.026582192476791,0.9911451351904609,2035327.5558333334,21053.555833333434,2014274.0,0.010344062690544855,0,28,0.0,0.0,0.0,0.0,0.0,189,0
