trade_date,code,side,amount,price,value,commission,target_amount,reason
2021-05-06,000429.XSHE,buy,9700,7.306666666666667,70874.66666666667,21.2624,9700,
2021-05-06,000755.XSHE,buy,21000,3.370416666666667,70778.75,21.233624999999996,21000,
2021-05-06,000900.XSHE,buy,16700,4.232500000000001,70682.75000000001,21.204825000000003,16700,
2021-05-06,001872.XSHE,buy,4800,14.714166666666667,70628.0,21.188399999999998,4800,
2021-05-06,002039.XSHE,buy,4900,14.31875,70161.875,21.0485625,4900,
2021-05-06,600011.XSHG,buy,16700,4.2491666666666665,70961.08333333333,21.288324999999997,16700,
2021-05-06,600017.XSHG,buy,26000,2.7308333333333334,71001.66666666667,21.3005,26000,
2021-05-06,600018.XSHG,buy,15200,4.652083333333334,70711.66666666667,21.2135,15200,
2021-05-06,600027.XSHG,buy,21000,3.3816666666666664,71015.0,21.304499999999997,21000,
2021-05-06,600033.XSHG,buy,26400,2.6916666666666664,71060.0,21.317999999999998,26400,
2021-05-06,600035.XSHG,buy,23700,2.992916666666667,70932.125,21.2796375,23700,
2021-05-06,600106.XSHG,buy,27100,2.620416666666667,71013.29166666667,21.303987499999998,27100,
2021-05-06,600168.XSHG,buy,10600,6.6537500000000005,70529.75,21.158924999999996,10600,
2021-05-06,600310.XSHG,buy,17100,4.1425,70836.75,21.251025,17100,
2021-05-06,600368.XSHG,buy,19200,3.685,70752.0,21.225599999999996,19200,
2021-05-06,600717.XSHG,buy,14900,4.7404166666666665,70632.20833333333,21.189662499999997,14900,
2021-05-06,600795.XSHG,buy,31400,2.262083333333333,71029.41666666666,21.308824999999995,31400,
2021-05-06,601000.XSHG,buy,26500,2.6725,70821.25,21.246374999999997,26500,
2021-05-06,601006.XSHG,buy,10300,6.861666666666667,70675.16666666667,21.20255,10300,
2021-05-06,601077.XSHG,buy,17100,4.141666666666667,70822.5,21.24675,17100,
2021-05-06,601169.XSHG,buy,14800,4.771249999999999,70614.49999999999,21.184349999999995,14800,
2021-05-06,601229.XSHG,buy,8600,8.1725,70283.5,21.08505,8600,
2021-05-06,601288.XSHG,buy,22200,3.200416666666667,71049.25,21.314774999999997,22200,
2021-05-06,601326.XSHG,buy,26600,2.6704166666666667,71033.08333333333,21.309924999999996,26600,
2021-05-06,601328.XSHG,buy,14700,4.811249999999999,70725.37499999999,21.217612499999994,14700,
2021-05-06,601398.XSHG,buy,13900,5.110416666666667,71034.79166666667,21.3104375,13900,
2021-05-06,601985.XSHG,buy,13700,5.1725,70863.25,21.258975,13700,
2021-05-06,601988.XSHG,buy,21800,3.26,71068.0,21.3204,21800,
2021-07-01,601985.XSHG,sell,13700,5.11875,70126.875,21.0380625,0,
2021-07-01,600168.XSHG,sell,10600,6.629583333333334,70273.58333333334,21.082075,0,
2021-07-01,600027.XSHG,sell,200,3.4404166666666667,688.0833333333334,5.0,20800,
2021-07-01,001872.XSHE,sell,600,16.92625,10155.75,5.0,4200,
2021-07-01,002039.XSHE,sell,4900,14.414583333333333,70631.45833333333,21.189437499999997,0,
2021-07-01,600018.XSHG,sell,300,4.779166666666667,1433.75,5.0,14900,
2021-07-01,600106.XSHG,sell,27100,2.5191666666666666,68269.41666666666,20.480824999999996,0,
2021-07-01,600795.XSHG,sell,2000,2.4379166666666667,4875.833333333333,5.0,29400,
2021-07-01,601398.XSHG,sell,100,5.17375,517.375,5.0,13800,
2021-07-01,601169.XSHG,sell,200,4.880416666666666,976.0833333333333,5.0,14600,
2021-07-01,601328.XSHG,sell,200,4.909583333333334,981.9166666666667,5.0,14500,
2021-07-01,600310.XSHG,sell,17100,4.21875,72140.625,21.6421875,0,
2021-07-01,600717.XSHG,sell,17880,3.9191666666666665,70074.7,21.022409999999997,0,
2021-07-01,000429.XSHE,buy,200,7.200833333333334,1440.1666666666667,5.0,9900,
2021-07-01,000543.XSHE,buy,18900,3.78875,71607.375,21.4822125,18900,
2021-07-01,000755.XSHE,buy,500,3.3295833333333333,1664.7916666666667,5.0,21500,
2021-07-01,000900.XSHE,buy,800,4.092083333333333,3273.6666666666665,5.0,17500,
2021-07-01,002267.XSHE,buy,10400,6.850833333333333,71248.66666666667,21.3746,10400,
2021-07-01,003816.XSHE,buy,26700,2.6795833333333334,71544.875,21.4634625,26700,
2021-07-01,600011.XSHG,buy,300,4.21,1263.0,5.0,17000,
2021-07-01,600017.XSHG,buy,900,2.6595833333333334,2393.625,5.0,26900,
2021-07-01,600033.XSHG,buy,800,2.6287499999999997,2102.9999999999995,5.0,27200,
2021-07-01,600035.XSHG,buy,100,3.0091666666666663,300.91666666666663,5.0,23800,
2021-07-01,600350.XSHG,buy,11600,6.148333333333333,71320.66666666667,21.3962,11600,
2021-07-01,600368.XSHG,buy,1500,3.4595833333333332,5189.375,5.0,20700,
2021-07-01,601000.XSHG,buy,3200,2.41,7712.0,5.0,29700,
2021-07-01,601006.XSHG,buy,500,6.6,3300.0,5.0,10800,
2021-07-01,601077.XSHG,buy,800,3.9895833333333335,3191.666666666667,5.0,17900,
2021-07-01,601228.XSHG,buy,22500,3.17875,71521.875,21.456562499999997,22500,
2021-07-01,601229.XSHG,buy,100,8.23,823.0,5.0,8700,
2021-07-01,601288.XSHG,buy,1300,3.04,3952.0,5.0,23500,
2021-07-01,601326.XSHG,buy,100,2.6791666666666667,267.9166666666667,5.0,26700,
2021-07-01,601988.XSHG,buy,1400,3.08,4312.0,5.0,23200,
2021-07-01,601991.XSHG,buy,27100,2.6375,71476.25,21.442874999999997,27100,
2021-10-08,601229.XSHG,sell,8700,7.3637500000000005,64064.62500000001,19.2193875,0,
2021-10-08,003816.XSHE,sell,26700,3.43375,91681.125,27.5043375,0,
2021-10-08,600011.XSHG,sell,17000,8.0725,137232.5,41.16974999999999,0,
2021-10-08,601991.XSHG,sell,4600,3.6283333333333334,16690.333333333332,5.007099999999999,22500,
2021-10-08,000543.XSHE,sell,1100,4.590416666666666,5049.458333333333,5.0,17800,
