trade_date,code,target_weight,actual_weight,amount,close
2021-05-06,601077.XSHG,0.03553571428571429,0.03542574548442801,17100,4.18
2021-05-06,601988.XSHG,0.03553571428571429,0.03522254232193584,21800,3.26
2021-05-06,601288.XSHG,0.03553571428571429,0.0353186921110175,22200,3.21
2021-05-06,601229.XSHG,0.03553571428571429,0.03507881325578284,8600,8.23
2021-05-06,601169.XSHG,0.03553571428571429,0.035208665032790035,14800,4.8
2021-05-06,601328.XSHG,0.03553571428571429,0.03526219171949529,14700,4.84
2021-05-06,601398.XSHG,0.03553571428571429,0.035272104068885146,13900,5.12
2021-05-06,600795.XSHG,0.03553571428571429,0.03594911753221273,31400,2.31
2021-05-06,600168.XSHG,0.03553571428571429,0.03540889449046525,10600,6.74
2021-05-06,002039.XSHE,0.03553571428571429,0.03526219171949529,4900,14.52
2021-05-06,600027.XSHG,0.03553571428571429,0.035595246658994655,21000,3.42
2021-05-06,600011.XSHG,0.03553571428571429,0.035010913662462284,16700,4.23
2021-05-06,600310.XSHG,0.03553571428571429,0.035595246658994655,17100,4.2
2021-05-06,601985.XSHG,0.03553571428571429,0.03551148730665032,13700,5.23
2021-05-06,600033.XSHG,0.03553571428571429,0.03572014226130692,26400,2.73
2021-05-06,000900.XSHE,0.03553571428571429,0.03572014226130692,16800,4.29
2021-05-06,600035.XSHG,0.03553571428571429,0.03594317012257881,23700,3.06
2021-05-06,600368.XSHG,0.03553571428571429,0.03634858521262417,19300,3.8
2021-05-06,000755.XSHE,0.03553571428571429,0.035178927984620446,21000,3.38
2021-05-06,000429.XSHE,0.03553571428571429,0.0347581487530208,9700,7.23
2021-05-06,600106.XSHG,0.03553571428571429,0.03532414390318193,27100,2.63
2021-05-06,601006.XSHG,0.03553571428571429,0.035223533556874825,10300,6.9
2021-05-06,600017.XSHG,0.03553571428571429,0.03543664906875686,26000,2.75
2021-05-06,601326.XSHG,0.03553571428571429,0.03533157816522432,26600,2.68
2021-05-06,600717.XSHG,0.03553571428571429,0.03507732640337436,14900,4.75
2021-05-06,601000.XSHG,0.03553571428571429,0.03599074939965015,26600,2.73
2021-05-06,001872.XSHE,0.03553571428571429,0.0352324546713257,4800,14.81
2021-05-06,600018.XSHG,0.03553571428571429,0.035406912020587274,15200,4.7
2021-07-01,601077.XSHG,0.03553571428571429,0.03542558912181571,17900,3.98
2021-07-01,601988.XSHG,0.03553571428571429,0.035532002137621956,23200,3.08
2021-07-01,601328.XSHG,0.03553571428571429,0.03557377173261132,14600,4.9
2021-07-01,601169.XSHG,0.03553571428571429,0.03550117219846314,14600,4.89
2021-07-01,601398.XSHG,0.03553571428571429,0.036094897155812,13800,5.26
2021-07-01,601229.XSHG,0.03553571428571429,0.035604104414686935,8700,8.23
2021-07-01,601288.XSHG,0.03553571428571429,0.03552404602429065,23500,3.04
2021-07-01,600795.XSHG,0.03553571428571429,0.0348214217657195,29300,2.39
2021-07-01,600027.XSHG,0.03553571428571429,0.03568316829091681,20800,3.45
2021-07-01,600011.XSHG,0.03553571428571429,0.03558868944510753,17000,4.21
2021-07-01,003816.XSHE,0.03553571428571429,0.03544896020472643,26700,2.67
2021-07-01,002267.XSHE,0.03553571428571429,0.0355280240809563,10400,6.87
2021-07-01,601991.XSHG,0.03553571428571429,0.03476722074364997,27100,2.58
2021-07-01,000543.XSHE,0.03553571428571429,0.03533707736100491,18900,3.76
2021-07-01,600033.XSHG,0.03553571428571429,0.035166020924381786,27200,2.6
