trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-10-08,-0.000297267000000101,0.0,-0.000297267000000101,0.9997027329999999,1.0,0.9997027329999999,1999405.4659999998,17625.465999999855,1981780.0,0.008815353513692883,28,28,1981780.0,0.0,594.5339999999998,0.0,0.0,0,1
2021-10-11,-0.0010413095469651301,-0.015819417688734034,0.014778108141768904,0.9986617329999998,0.9841805823112659,1.0144764480978958,1997323.4659999998,17625.465999999855,1979698.0,0.008824542594143765,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-12,-0.02304584148915212,-0.01515995785052897,-0.007885883638623149,0.9756467329999999,0.9692604461661182,1.006476404874072,1951293.4659999998,17625.465999999855,1933668.0,0.009032708973361496,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-13,-0.020246057647589133,-0.030525850683934624,0.010279793036345491,0.9558937329999999,0.9396729465126074,1.0168227740121425,1911787.4659999998,17625.465999999855,1894162.0,0.009219364763844443,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-14,-0.0021550512665616806,-0.004030917484482752,0.0018758662179210713,0.9538337329999999,0.9358852024028144,1.0187301975035246,1907667.4659999998,17625.465999999855,1890042.0,0.00923927587702534,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-15,-0.011243573831541176,-0.011212178000039937,-3.1395831501239424e-05,0.9431092329999998,0.9253918909258706,1.0186982136218985,1886218.4659999998,17625.465999999855,1868593.0,0.009344339649784691,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-18,0.016888817798266675,0.019668993343306046,-0.0027801755450393706,0.9590372329999999,0.943593417868441,1.0158660537606117,1918074.4659999998,17625.465999999855,1900449.0,0.00918914583997171,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-19,0.0012147599278868881,0.003324494570527402,-0.002109734642640514,0.9602022329999998,0.94673038906293,1.0137228459547103,1920404.4659999998,17625.465999999855,1902779.0,0.009177996777268407,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-20,0.004014779249112532,0.007798603562473192,-0.0037838243133606593,0.9640572329999998,0.9541135640477776,1.0098870968031777,1928114.4659999998,17625.465999999855,1910489.0,0.009141296489811128,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-21,-0.005681716616507182,-0.004530224056215051,-0.0011514925602921309,0.9585797329999998,0.9497912158275672,1.0087242193244739,1917159.4659999998,17625.465999999855,1899534.0,0.009193531530673336,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-22,-0.015364919049462133,-0.02106928706456589,0.005704368015103756,0.9438512329999997,0.9297797920498931,1.0144783534972488,1887702.4659999998,17625.465999999855,1870077.0,0.009336993682774505,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-25,0.00495787878045828,0.012601213326828474,-0.007643334546370194,0.9485307329999998,0.9414961455564881,1.0067243560514185,1897061.4659999998,17625.465999999855,1879436.0,0.009290930376211572,0,28,0.0,0.0,0.0,0.0,0.0,201,0
