trade_date,code,target_weight,actual_weight,amount,close
2021-10-08,600969.XSHG,0.03553571428145,0.03421126382135264,8700,7.86
2021-10-08,000543.XSHE,0.03553571428145,0.033668942596727064,15400,4.37
2021-10-08,600617.XSHG,0.03553571428145,0.03570815044873246,12700,5.62
2021-10-08,000421.XSHE,0.03553571428145,0.0361339026278435,13500,5.35
2021-10-08,000539.XSHE,0.03553571428145,0.03361190881480149,13600,4.94
2021-10-08,601985.XSHG,0.03553571428145,0.03455246592024069,9700,7.12
2021-10-08,601991.XSHG,0.03553571428145,0.032779415717221275,19500,3.36
2021-10-08,600017.XSHG,0.03553571428145,0.03610388484788268,25500,2.83
2021-10-08,601077.XSHG,0.03553571428145,0.03579770349228226,18300,3.91
2021-10-08,000900.XSHE,0.03553571428145,0.03571815637538607,16300,4.38
2021-10-08,601018.XSHG,0.03553571428145,0.03579920438128029,17800,4.02
2021-10-08,600033.XSHG,0.03553571428145,0.03587725060917844,24900,2.88
2021-10-08,601988.XSHG,0.03553571428145,0.0356331059988304,23200,3.07
2021-10-08,002040.XSHE,0.03553571428145,0.03538345812882287,11500,6.15
2021-10-08,000429.XSHE,0.03553571428145,0.03474307882299193,9500,7.31
2021-10-08,600928.XSHG,0.03553571428145,0.03584373075488886,16100,4.45
2021-10-08,601006.XSHG,0.03553571428145,0.03541297561245101,11200,6.32
2021-10-08,600035.XSHG,0.03553571428145,0.035991318173029585,22000,3.27
2021-10-08,601288.XSHG,0.03553571428145,0.035541051473617205,24000,2.96
2021-10-08,601398.XSHG,0.03553571428145,0.03581721504925679,15200,4.71
2021-10-08,603323.XSHG,0.03553571428145,0.0359933193583603,13600,5.29
2021-10-08,002807.XSHE,0.03553571428145,0.03580921030793391,18400,3.89
2021-10-08,600368.XSHG,0.03553571428145,0.035896261869820305,17500,4.1
2021-10-08,601333.XSHG,0.03553571428145,0.035871247053186284,30000,2.39
2021-10-08,001872.XSHE,0.03553571428145,0.034760589194635746,4000,17.37
2021-10-08,601326.XSHG,0.03553571428145,0.036229959523718144,23900,3.03
2021-10-08,600106.XSHG,0.03553571428145,0.03603134187964402,26000,2.77
2021-10-08,600377.XSHG,0.03553571428145,0.035863742608196074,8100,8.85
2022-01-04,000421.XSHE,0.03553571428145,0.035430255018678504,14600,5.0
2022-01-04,003816.XSHE,0.03553571428145,0.03505168517053372,23000,3.14
2022-01-04,600017.XSHG,0.03553571428145,0.03579863260168093,25700,2.87
2022-01-04,600969.XSHG,0.03553571428145,0.0350749817765734,8900,8.12
2022-01-04,000900.XSHE,0.03553571428145,0.03531377198848011,17000,4.28
2022-01-04,600617.XSHG,0.03553571428145,0.03552150005900058,17100,4.28
2022-01-04,601077.XSHG,0.03553571428145,0.03531183060464347,18800,3.87
2022-01-04,601368.XSHG,0.03553571428145,0.035890362987962166,13300,5.56
2022-01-04,601985.XSHG,0.03553571428145,0.034455680332685264,8700,8.16
2022-01-04,002893.XSHE,0.03553571428145,0.03608935483121776,8100,9.18
2022-01-04,601006.XSHG,0.03553571428145,0.03542928432676019,11300,6.46
2022-01-04,601008.XSHG,0.03553571428145,0.03575931957898897,18700,3.94
2022-01-04,601288.XSHG,0.03553571428145,0.03510216115028636,24600,2.94
2022-01-04,600928.XSHG,0.03553571428145,0.03538754457427243,16800,4.34
2022-01-04,601988.XSHG,0.03553571428145,0.035164285433058835,23600,3.07
2022-01-04,601398.XSHG,0.03553571428145,0.03535842381672283,15600,4.67
2022-01-04,601229.XSHG,0.03553571428145,0.035147298324488235,10100,7.17
2022-01-04,600033.XSHG,0.03553571428145,0.035659338311402014,25600,2.87
2022-01-04,002807.XSHE,0.03553571428145,0.035403075644965545,18800,3.88
2022-01-04,600717.XSHG,0.03553571428145,0.03506624554930852,17000,4.25
2022-01-04,000429.XSHE,0.03553571428145,0.03519728895828171,9800,7.4
2022-01-04,600368.XSHG,0.03553571428145,0.03579135241229353,17600,4.19
2022-01-04,002040.XSHE,0.03553571428145,0.03535648243288619,11600,6.28
2022-01-04,600035.XSHG,0.03553571428145,0.03589958456118621,22900,3.23
