trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-10-08,-0.000592314316666398,0.0,-0.000592314316666398,0.9994076856833336,1.0,0.9994076856833336,1998815.371366667,18421.371366667096,1980394.0,0.009216144537687687,28,28,1980984.3333333335,0.0,594.2952999999999,0.0,0.0,0,1
2021-10-11,-0.0010621291142804967,-0.015819417688734034,0.014757288574453537,0.9983461856833337,0.9841805823112659,1.0141562333044893,1996692.371366667,18421.371366667096,1978271.0,0.009225943681078073,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-12,-0.022761643531943987,-0.01515995785052897,-0.007601685681415017,0.9756221856833337,0.9692604461661182,1.0064469363870607,1951244.371366667,18421.371366667096,1932823.0,0.009440832546138042,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-13,-0.019855022040558,-0.030525850683934624,0.010670828643376623,0.9562511856833338,0.9396729465126074,1.0171865591838984,1912502.371366667,18421.371366667096,1894081.0,0.00963207766038128,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-14,-0.0020005203953111783,-0.004030917484482752,0.0020303970891715735,0.9543381856833337,0.9358852024028144,1.0192518518128098,1908676.371366667,18421.371366667096,1890255.0,0.009651385453824666,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-15,-0.011314647325222915,-0.011212178000039937,-0.00010246932518297863,0.9435401856833338,0.9253918909258706,1.019147409763363,1887080.371366667,18421.371366667096,1868659.0,0.009761837198977335,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-18,0.016858317474289786,0.019668993343306046,-0.0028106758690162603,0.9594466856833337,0.943593417868441,1.0162829167317706,1918893.371366667,18421.371366667096,1900472.0,0.009599997395137748,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-19,0.001234565732181725,0.003324494570527402,-0.002089928838345677,0.9606311856833336,0.94673038906293,1.014158957756175,1921262.371366667,18421.371366667096,1902841.0,0.009588160181143439,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-20,0.0034508561135686566,0.007798603562473192,-0.004347747448904535,0.9639461856833337,0.9541135640477776,1.009749650734807,1927892.371366667,18421.371366667096,1909471.0,0.0095551866070243,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-21,-0.0054660727727916525,-0.004530224056215051,-0.0009358487165766014,0.9586771856833336,0.9497912158275672,1.0088046778201032,1917354.371366667,18421.371366667096,1898933.0,0.009607703010861035,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-22,-0.015118749268732024,-0.02106928706456589,0.005950537795833866,0.9441831856833336,0.9297797920498931,1.0148076081840856,1888366.371366667,18421.371366667096,1869945.0,0.009755189271526266,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-25,0.00475331489487596,0.012601213326828474,-0.007847898431952514,0.9486711856833336,0.9414961455564881,1.0068435011470842,1897342.371366667,18421.371366667096,1878921.0,0.00970903915111434,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-26,-0.0020328434436541754,0.0006140746918744854,-0.0026469181355286606,0.9467426856833336,0.9420742945119718,1.0041784688242588,1893485.371366667,18421.371366667096,1875064.0,0.009728816311567827,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-27,-0.0026533080614051796,0.0011461862058039145,-0.003799494267209094,0.9442306856833337,0.9431540870731839,1.0003630984887062,1888461.371366667,18421.371366667096,1870040.0,0.00975469853181888,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-28,-0.008885540501078149,-0.014737242855207808,0.00585170235412966,0.9358406856833337,0.9292545962421046,1.006216925587117,1871681.371366667,18421.371366667096,1853260.0,0.009842151366402792,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-29,-0.0007004397329887224,-0.00047367814790780764,-0.00022676158508091478,0.9351851856833336,0.9288144286460218,1.0059887542421355,1870370.371366667,18421.371366667096,1851949.0,0.009849050032377665,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-01,-0.00141950494973897,0.0031734994339729285,-0.0045930043837118986,0.9338576856833336,0.9317620207095959,1.0013682434839366,1867715.371366667,18421.371366667096,1849294.0,0.009863050681639778,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-02,-0.019005572553609018,-0.027143127939151687,0.008137555385542668,0.9161091856833335,0.9064710849726328,1.0095169330266107,1832218.371366667,18421.371366667096,1813797.0,0.01005413527915149,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-03,0.004323174641072791,0.006839861107437159,-0.002516686466364368,0.9200696856833336,0.9126712212917535,1.006976295423697,1840139.371366667,18421.371366667096,1821718.0,0.010010856597772585,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-04,0.002130273424392204,0.008977997036133455,-0.006847723611741251,0.9220296856833337,0.9208651808114752,1.0000808000690604,1844059.371366667,18421.371366667096,1825638.0,0.009989576069351103,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-05,-0.014654083496223214,-0.018926218769110128,0.004272135272886914,0.9085181856833336,0.903436684942581,1.0043532805307724,1817036.371366667,18421.371366667096,1798615.0,0.010138141237542555,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-08,0.001958683962568708,0.002768557728614336,-0.000809873766045628,0.9102976856833336,0.9059379015589925,1.0035398811570289,1820595.371366667,18421.371366667096,1802174.0,0.01011832264125703,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-09,0.0045270904944754164,0.004067412490189416,0.0004596780042860002,0.9144186856833336,0.9096227246951295,1.0040011863668206,1828837.371366667,18421.371366667096,1810416.0,0.010072722514906308,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-10,-0.0056374613519054595,-0.00483677927529244,-0.0008006820766130194,0.9092636856833336,0.9052230803519891,1.0031973006119985,1818527.371366667,18421.371366667096,1800106.0,0.01012982903459022,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-11-11,0.008499184693813167,0.0042721923250942035,0.004226992368718963,0.9169916856833336,0.9090903674483669,1.007437807946005,1833983.371366667,18421.371366667096,1815562.0,0.010044459319682742,0,28,0.0,0.0,0.0,0.0,0.0,201,0
