trade_date,code,side,amount,price,value,commission,target_amount,reason
2021-10-08,600969.XSHG,buy,8700,8.09,70383.0,21.1149,8700,
2021-10-08,000543.XSHE,buy,15400,4.6,70840.0,21.252,15400,
2021-10-08,600617.XSHG,buy,12700,5.57,70739.0,21.2217,12700,
2021-10-08,000421.XSHE,buy,13500,5.25,70875.0,21.2625,13500,
2021-10-08,000539.XSHE,buy,13600,5.21,70856.0,21.2568,13600,
2021-10-08,601985.XSHG,buy,9700,7.3,70810.0,21.243,9700,
2021-10-08,601991.XSHG,buy,19500,3.64,70980.0,21.293999999999997,19500,
2021-10-08,600017.XSHG,buy,25500,2.78,70890.0,21.267,25500,
2021-10-08,601077.XSHG,buy,18300,3.87,70821.0,21.246299999999998,18300,
2021-10-08,000900.XSHE,buy,16300,4.34,70742.0,21.2226,16300,
2021-10-08,601018.XSHG,buy,17800,3.99,71022.0,21.3066,17800,
2021-10-08,600033.XSHG,buy,24900,2.85,70965.0,21.289499999999997,24900,
2021-10-08,601988.XSHG,buy,23300,3.05,71065.0,21.319499999999998,23300,
2021-10-08,002040.XSHE,buy,11500,6.15,70725.0,21.217499999999998,11500,
2021-10-08,000429.XSHE,buy,9500,7.42,70490.0,21.147,9500,
2021-10-08,600928.XSHG,buy,16100,4.4,70840.0,21.252,16100,
2021-10-08,601006.XSHG,buy,11200,6.29,70448.0,21.1344,11200,
2021-10-08,600035.XSHG,buy,22000,3.22,70840.0,21.252,22000,
2021-10-08,601288.XSHG,buy,24000,2.95,70800.0,21.24,24000,
2021-10-08,601398.XSHG,buy,15200,4.66,70832.0,21.249599999999997,15200,
2021-10-08,603323.XSHG,buy,13600,5.2,70720.0,21.215999999999998,13600,
2021-10-08,002807.XSHE,buy,18400,3.85,70840.0,21.252,18400,
2021-10-08,600368.XSHG,buy,17500,4.05,70875.0,21.2625,17500,
2021-10-08,601333.XSHG,buy,30100,2.36,71036.0,21.310799999999997,30100,
2021-10-08,001872.XSHE,buy,4000,17.42,69680.0,20.904,4000,
2021-10-08,601326.XSHG,buy,24000,2.96,71040.0,21.311999999999998,24000,
2021-10-08,600106.XSHG,buy,26000,2.73,70980.0,21.293999999999997,26000,
2021-10-08,600377.XSHG,buy,8100,8.73,70713.0,21.2139,8100,
2022-01-04,000543.XSHE,sell,15400,5.6,86240.0,25.871999999999996,0,
2022-01-04,000539.XSHE,sell,13600,6.24,84864.0,25.4592,0,
2022-01-04,601985.XSHG,sell,1000,8.32,8320.0,5.0,8700,
2022-01-04,601991.XSHG,sell,19500,3.28,63959.99999999999,19.187999999999995,0,
2022-01-04,603323.XSHG,sell,13600,4.88,66368.0,19.9104,0,
2022-01-04,601333.XSHG,sell,30100,2.25,67725.0,20.3175,0,
2022-01-04,001872.XSHE,sell,4000,17.05,68200.0,20.459999999999997,0,
2022-01-04,601326.XSHG,sell,24000,2.78,66720.0,20.016,0,
2022-01-04,600106.XSHG,sell,26000,4.5,117000.0,35.099999999999994,0,
2022-01-04,000421.XSHE,buy,1100,4.95,5445.0,5.0,14600,
2022-01-04,003816.XSHE,buy,22900,3.15,72135.0,21.6405,22900,
2022-01-04,600017.XSHG,buy,200,2.81,562.0,5.0,25700,
2022-01-04,600969.XSHG,buy,200,8.05,1610.0000000000002,5.0,8900,
2022-01-04,000900.XSHE,buy,700,4.24,2968.0,5.0,17000,
2022-01-04,600617.XSHG,buy,4400,4.23,18612.000000000004,5.583600000000001,17100,
2022-01-04,601077.XSHG,buy,500,3.85,1925.0,5.0,18800,
2022-01-04,601368.XSHG,buy,13400,5.4,72360.0,21.708,13400,
2022-01-04,002893.XSHE,buy,8100,8.89,72009.0,21.6027,8100,
2022-01-04,601006.XSHG,buy,100,6.4,640.0,5.0,11300,
2022-01-04,601008.XSHG,buy,18700,3.87,72369.0,21.7107,18700,
2022-01-04,601288.XSHG,buy,600,2.94,1764.0,5.0,24600,
2022-01-04,600928.XSHG,buy,700,4.3,3010.0,5.0,16800,
2022-01-04,601988.XSHG,buy,300,3.06,918.0,5.0,23600,
2022-01-04,601398.XSHG,buy,400,4.64,1855.9999999999998,5.0,15600,
