trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-10-08,-0.0005992770500001798,0.0,-0.0005992770500001798,0.9994007229499998,1.0,0.9994007229499998,1998801.4458999997,17558.4458999996,1981243.0,0.008784487291629691,28,28,1981847.0,0.0,594.5541,0.0,0.0,0,1
2021-10-11,-0.0010661389125824483,-0.015819417688734034,0.014753278776151586,0.9983352229499998,0.9841805823112659,1.0141451604247684,1996670.4458999997,17558.4458999996,1979112.0,0.00879386277092168,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-12,-0.022766901815642338,-0.01515995785052897,-0.007606943965113367,0.9756062229499998,0.9692604461661182,1.0064306150169262,1951212.4458999997,17558.4458999996,1933654.0,0.008998736112458907,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-13,-0.01986252193165139,-0.030525850683934624,0.010663328752283235,0.9562282229499999,0.9396729465126074,1.0171625155312143,1912456.4458999997,17558.4458999996,1894898.0,0.009181095829733584,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-14,-0.001996385333734141,-0.004030917484482752,0.002034532150748611,0.9543192229499998,0.9358852024028144,1.0192319653715989,1908638.4458999997,17558.4458999996,1891080.0,0.009199461499749937,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-15,-0.011322731157607735,-0.011212178000039937,-0.00011055315756779843,0.9435137229499999,0.9253918909258706,1.019119286059533,1887027.4458999997,17558.4458999996,1869469.0,0.009304817446163464,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-18,0.016863559705578623,0.019668993343306046,-0.0028054336377274225,0.95942472295,0.943593417868441,1.0162602145335649,1918849.4458999997,17558.4458999996,1901291.0,0.00915050731964234,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-19,0.0012340728476951668,0.003324494570527402,-0.0020904217228322353,0.9606087229500001,0.94673038906293,1.0141358021050537,1921217.4458999997,17558.4458999996,1903659.0,0.009139228845475269,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-20,0.0034472932848563786,0.007798603562473192,-0.004351310277616813,0.9639202229500001,0.9541135640477776,1.0097229825664549,1927840.4458999997,17558.4458999996,1910282.0,0.009107831479177497,0,28,0.0,0.0,0.0,0.0,0.0,201,0
2021-10-21,-0.0054667387139913926,-0.004530224056215051,-0.0009365146577763415,0.9586507229500002,0.9497912158275672,1.0087773621929879,1917301.4458999997,17558.4458999996,1899743.0,0.009157895299952427,0,28,0.0,0.0,0.0,0.0,0.0,201,0
