trade_date,order_health_status,selected_count,selected_codes,executed_order_count,buy_order_count,sell_order_count,skipped_order_count,buy_skipped_count,sell_skipped_count,buy_turnover,sell_turnover,holding_count_after_rebalance,cash_weight_after_rebalance,portfolio_value_after_rebalance,diagnosis
2021-05-06,normal_ordered,28,000429.XSHE;000755.XSHE;000900.XSHE;001872.XSHE;002039.XSHE;600011.XSHG;600017.XSHG;600018.XSHG;600027.XSHG;600033.XSHG;600035.XSHG;600106.XSHG;600168.XSHG;600310.XSHG;600368.XSHG;600717.XSHG;600795.XSHG;601000.XSHG;601006.XSHG;601077.XSHG;601169.XSHG;601229.XSHG;601288.XSHG;601326.XSHG;601328.XSHG;601398.XSHG;601985.XSHG;601988.XSHG,28,28,0,0,0,0,656548.0,0,28,0.6696647185897813,2005862.0355999996,At least one order executed and holdings exist after rebalance.
2021-07-01,normal_ordered,28,000429.XSHE;000543.XSHE;000755.XSHE;000900.XSHE;001872.XSHE;002267.XSHE;003816.XSHE;600011.XSHG;600017.XSHG;600018.XSHG;600027.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600368.XSHG;600795.XSHG;601000.XSHG;601006.XSHG;601077.XSHG;601169.XSHG;601228.XSHG;601229.XSHG;601288.XSHG;601326.XSHG;601328.XSHG;601398.XSHG;601988.XSHG;601991.XSHG,30,16,14,0,0,0,152350.0,425178.60000000003,28,0.15908067215856345,1997344.9823199995,At least one order executed and holdings exist after rebalance.
2021-10-08,normal_ordered,28,000421.XSHE;000429.XSHE;000539.XSHE;000543.XSHE;000900.XSHE;001872.XSHE;002040.XSHE;002807.XSHE;600017.XSHG;600033.XSHG;600035.XSHG;600106.XSHG;600368.XSHG;600377.XSHG;600617.XSHG;600928.XSHG;600969.XSHG;601006.XSHG;601018.XSHG;601077.XSHG;601288.XSHG;601326.XSHG;601333.XSHG;601398.XSHG;601985.XSHG;601988.XSHG;601991.XSHG;603323.XSHG,41,25,16,0,0,0,383318.0,1109317.0,28,0.3410029260807568,2287424.42062,At least one order executed and holdings exist after rebalance.
2022-01-04,normal_ordered,28,000421.XSHE;000429.XSHE;000755.XSHE;000900.XSHE;002040.XSHE;002807.XSHE;002893.XSHE;003816.XSHE;600017.XSHG;600033.XSHG;600035.XSHG;600368.XSHG;600377.XSHG;600617.XSHG;600717.XSHG;600928.XSHG;600969.XSHG;601006.XSHG;601008.XSHG;601018.XSHG;601077.XSHG;601229.XSHG;601288.XSHG;601368.XSHG;601398.XSHG;601880.XSHG;601985.XSHG;601988.XSHG,33,23,10,0,0,0,241475.0,727467.0,28,0.2136470542915105,2354382.99062,At least one order executed and holdings exist after rebalance.
2022-04-01,normal_ordered,25,000421.XSHE;000429.XSHE;000582.XSHE;001872.XSHE;002267.XSHE;002807.XSHE;003816.XSHE;600012.XSHG;600033.XSHG;600350.XSHG;600681.XSHG;600717.XSHG;600795.XSHG;600886.XSHG;601006.XSHG;601077.XSHG;601228.XSHG;601229.XSHG;601288.XSHG;601298.XSHG;601326.XSHG;601398.XSHG;601939.XSHG;601985.XSHG;601988.XSHG,38,14,24,0,0,0,336419.0,1248081.0,25,0.3910761290388378,2381782.1392200002,At least one order executed and holdings exist after rebalance.
2022-07-01,normal_ordered,27,000429.XSHE;000755.XSHE;000883.XSHE;001872.XSHE;002608.XSHE;003816.XSHE;600012.XSHG;600017.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600795.XSHG;600886.XSHG;601000.XSHG;601006.XSHG;601018.XSHG;601077.XSHG;601169.XSHG;601288.XSHG;601298.XSHG;601326.XSHG;601398.XSHG;601825.XSHG;601939.XSHG;601985.XSHG;601988.XSHG;601991.XSHG,33,21,12,0,0,0,299609.0,679120.0,27,0.28337538944232826,2412825.31262,At least one order executed and holdings exist after rebalance.
2022-10-10,normal_ordered,27,000027.XSHE;000429.XSHE;000598.XSHE;000755.XSHE;001872.XSHE;003816.XSHE;600008.XSHG;600012.XSHG;600017.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600717.XSHG;600719.XSHG;600795.XSHG;600803.XSHG;601006.XSHG;601008.XSHG;601077.XSHG;601169.XSHG;601288.XSHG;601298.XSHG;601326.XSHG;601398.XSHG;601825.XSHG;601939.XSHG;601988.XSHG,31,18,13,0,0,0,215781.0,592885.0,27,0.2226535679378927,2386199.9277199996,At least one order executed and holdings exist after rebalance.
2023-01-03,normal_ordered,27,000429.XSHE;000755.XSHE;000905.XSHE;002039.XSHE;003816.XSHE;600012.XSHG;600018.XSHG;600033.XSHG;600035.XSHG;600098.XSHG;600283.XSHG;600350.XSHG;600461.XSHG;600717.XSHG;600886.XSHG;601000.XSHG;601006.XSHG;601077.XSHG;601288.XSHG;601298.XSHG;601398.XSHG;601825.XSHG;601880.XSHG;601939.XSHG;601985.XSHG;601988.XSHG;601997.XSHG,35,18,17,0,0,0,326155.0,981309.0,27,0.30496805642785235,2486584.9922199994,At least one order executed and holdings exist after rebalance.
2023-04-03,normal_ordered,28,000429.XSHE;000755.XSHE;001872.XSHE;600012.XSHG;600017.XSHG;600018.XSHG;600033.XSHG;600035.XSHG;600098.XSHG;600168.XSHG;600283.XSHG;600350.XSHG;600377.XSHG;600617.XSHG;600681.XSHG;600717.XSHG;600956.XSHG;601006.XSHG;601077.XSHG;601169.XSHG;601288.XSHG;601298.XSHG;601398.XSHG;601825.XSHG;601880.XSHG;601939.XSHG;601985.XSHG;601988.XSHG,30,15,15,1,0,1,249029.0,641809.0,28,0.19491888171936536,2580368.5527199996,At least one order executed and holdings exist after rebalance.
2023-07-03,normal_ordered,28,000027.XSHE;000421.XSHE;000429.XSHE;000557.XSHE;000883.XSHE;002267.XSHE;002807.XSHE;600012.XSHG;600017.XSHG;600018.XSHG;600020.XSHG;600033.XSHG;600035.XSHG;600350.XSHG;600377.XSHG;600617.XSHG;600642.XSHG;600908.XSHG;601006.XSHG;601018.XSHG;601077.XSHG;601228.XSHG;601229.XSHG;601825.XSHG;601880.XSHG;601985.XSHG;601997.XSHG;603323.XSHG,41,21,20,0,0,0,468760.0,1376087.0,28,0.34013762855968815,2766057.10372,At least one order executed and holdings exist after rebalance.
2023-10-09,normal_ordered,28,000407.XSHE;000421.XSHE;000429.XSHE;000582.XSHE;000755.XSHE;000900.XSHE;002807.XSHE;003816.XSHE;600017.XSHG;600020.XSHG;600033.XSHG;600035.XSHG;600377.XSHG;600396.XSHG;600617.XSHG;600717.XSHG;600908.XSHG;600969.XSHG;601006.XSHG;601008.XSHG;601018.XSHG;601077.XSHG;601166.XSHG;601229.XSHG;601825.XSHG;601880.XSHG;601985.XSHG;603323.XSHG,37,17,20,0,0,0,340349.0,973632.0,28,0.2448010850991239,2808887.77532,At least one order executed and holdings exist after rebalance.
