trade_date,strategy_return,benchmark_return,excess_return,strategy_nav,benchmark_nav,excess_nav,portfolio_value,cash,invested_value,cash_weight,selected_count,holding_count,buy_turnover,sell_turnover,commission,dividend_cash,corporate_action_share_value,benchmark_constituent_count,rebalance
2021-05-06,0.0029310177999997133,0.0,0.0029310177999997133,1.0029310177999997,1.0,1.0029310177999997,2005862.0355999996,1343255.0355999996,662607.0,0.6696647185897813,28,28,656548.0,0.0,196.96439999999996,0.0,0.0,0,1
2021-05-07,0.0072978650277018,0.006567782631933932,0.0007300823957678681,1.0102502729999998,1.006567782631934,1.003663240080265,2020500.5459999996,461358.54599999957,1559142.0,0.22833873859294648,28,28,881632.0,0.0,264.48959999999994,0.0,0.0,189,1
2021-05-10,0.0018791355476328597,0.00843690517418576,-0.0065577696265529,1.0121486702,1.01506009956539,0.997081447769179,2024297.3403999996,17179.34039999958,2007118.0,0.00848656966402226,28,28,444039.0,0.0,140.2056,0.0,0.0,189,1
2021-05-11,0.005309990674529974,0.009037357429505745,-0.0037273667549757705,1.0175231701999998,1.024233560497592,0.993364959528761,2035046.3403999996,17179.34039999958,2017867.0,0.008441744081671813,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-12,0.003518838788994172,0.001384784026484567,0.0021340547625096047,1.0211036701999998,1.0256519027715587,0.9954848547515535,2042207.3403999996,17179.34039999958,2025028.0,0.008412143106211108,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-13,-0.005996452836958932,-0.008576488132017071,0.002580035295058139,1.0149806702,1.0168554113998578,0.9980532408125083,2029961.3403999996,17179.34039999958,2012782.0,0.008462890429536173,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-14,0.006554804633559286,0.010856936494306217,-0.004302131860746931,1.0216336702,1.0278953460253177,0.9937594841664872,2043267.3403999996,17179.34039999958,2026088.0,0.008407779080262924,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-17,-0.003711212845263545,-0.005937390007527523,0.0022261771622639776,1.0178421702,1.0217923304690428,0.9959717688349219,2035684.3403999996,17179.34039999958,2018505.0,0.008439098370538108,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-18,0.00029179376596433215,0.003984742210484651,-0.0036929484445203187,1.0181391702,1.0258639094986122,0.9922936964404169,2036278.3403999996,21307.34039999958,2014971.0,0.010463864383006715,0,28,0.0,0.0,0.0,4128.0,0.0,189,0
2021-05-19,-0.008116768553729892,0.0007001737477340388,-0.00881694230146393,1.0098751702,1.026582192476791,0.9835447001727954,2019750.3403999996,21307.34039999958,1998443.0,0.010549492169304344,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-20,-0.0028998633558047215,-0.0033327169933113645,0.00043285363750664293,1.0069466701999998,1.0231608845588929,0.9839704310739156,2013893.3403999996,21307.34039999958,1992586.0,0.010580173225940313,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-21,0.0021649607318001696,0.01195083833781372,-0.00978587760601355,1.0091266701999997,1.0353885148838307,0.9743414168674899,2018253.3403999996,21307.34039999958,1996946.0,0.010557317049095856,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-24,0.0032711453353480024,0.0013669768542167574,0.001904168481131245,1.0124276701999997,1.036803867018799,0.9761967270833496,2024855.3403999996,22297.34039999958,2002558.0,0.011011818945838796,0,28,0.0,0.0,0.0,990.0,0.0,189,0
2021-05-25,0.003858053384918181,0.003762238777397173,9.581460752100795e-05,1.0163336701999997,1.0407045707318525,0.9762902609896184,2032667.3403999996,22297.34039999958,2010370.0,0.010969498036807038,0,28,0.0,0.0,0.0,0.0,0.0,189,0
2021-05-26,0.0021734987876229628,0.004752295698827732,-0.002578796911204769,1.0185426701999998,1.045650306587092,0.973772606680139,2037085.3403999996,22297.34039999958,2014788.0,0.010945707554707208,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-05-27,0.000388790780775361,0.0010463475208304003,-0.0006575567400550393,1.0189386701999998,1.046744420193045,0.9731322959393355,2037877.3403999996,22297.34039999958,2015580.0,0.010941453618412087,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-05-28,-0.0044384418142775495,-0.004705700748875771,0.0002672589345982211,1.0144161701999999,1.041818754191061,0.9733923742399714,2028832.3403999996,22297.34039999958,2006535.0,0.010990233128679075,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-05-31,-0.004310361100748117,0.0029665301752143758,-0.007276891275962493,1.0100436702,1.0449093409624732,0.9663091037637761,2020087.3403999996,22297.34039999958,1997790.0,0.011037810075867542,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-01,0.0005088888878421738,-0.0028304022703879712,0.003339291158230145,1.0105576702,1.0419518271914634,0.9695358912100918,2021115.3403999996,22297.34039999958,1998818.0,0.011032195913958431,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-02,0.0034866886907134464,0.003963121823956535,-0.0004764331332430885,1.0140811702,1.0460812092173173,0.9690739721876509,2028162.3403999996,22297.34039999958,2005865.0,0.010993863733611204,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-03,0.006997960526769598,-0.00028772327352083807,0.007285683800290436,1.0211776702,1.0457802273074326,0.9761343387281015,2042355.3403999996,22297.34039999958,2020058.0,0.010917463753213777,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-04,-0.0058647580874219285,-0.007429571035968384,0.0015648129485464554,1.0151887102,1.0380105288206407,0.977661806380864,2030377.4203999995,26455.42039999958,2003922.0,0.013029804278845687,0,28,0.0,0.0,0.0,4158.08,0.0,190,0
2021-06-07,0.0004802062858875189,-0.0014527984097543938,0.0019330046956419127,1.0156762101999999,1.0365025087750617,0.9795516312433479,2031352.4203999995,26455.42039999958,2004897.0,0.013023550288132754,0,28,0.0,0.0,0.0,0.0,0.0,190,0
2021-06-08,-0.0008821709034846359,0.000885460146265683,-0.0017676310497503189,1.0147802101999999,1.0374202904380865,0.9778201453651286,2029560.4203999995,26455.42039999958,2003105.0,0.013035049429464911,0,28,0.0,0.0,0.0,0.0,0.0,190,0
