trade_date,code,side,amount,price,value,commission,target_amount,reason
2021-10-08,000421.XSHE,buy,13500,5.2625,71043.75,21.313125,13500,
2021-10-08,000429.XSHE,buy,9500,7.40625,70359.375,21.107812499999998,9500,
2021-10-08,000539.XSHE,buy,13700,5.17625,70914.625,21.2743875,13700,
2021-10-08,000543.XSHE,buy,15500,4.57125,70854.375,21.256312499999996,15500,
2021-10-08,000900.XSHE,buy,16300,4.345,70823.5,21.247049999999998,16300,
2021-10-08,001872.XSHE,buy,4000,17.41375,69655.0,20.8965,4000,
2021-10-08,002040.XSHE,buy,11500,6.15,70725.0,21.217499999999998,11500,
2021-10-08,002807.XSHE,buy,18400,3.855,70932.0,21.2796,18400,
2021-10-08,600017.XSHG,buy,25500,2.78625,71049.375,21.3148125,25500,
2021-10-08,600033.XSHG,buy,24900,2.8537500000000002,71058.375,21.3175125,24900,
2021-10-08,600035.XSHG,buy,22000,3.2262500000000003,70977.5,21.293249999999997,22000,
2021-10-08,600106.XSHG,buy,25900,2.735,70836.5,21.25095,25900,
2021-10-08,600368.XSHG,buy,17500,4.0562499999999995,70984.37499999999,21.295312499999994,17500,
2021-10-08,600377.XSHG,buy,8100,8.745000000000001,70834.50000000001,21.25035,8100,
2021-10-08,600617.XSHG,buy,12700,5.57625,70818.375,21.245512499999997,12700,
2021-10-08,600928.XSHG,buy,16100,4.40625,70940.625,21.2821875,16100,
2021-10-08,600969.XSHG,buy,8800,8.06125,70939.0,21.281699999999997,8800,
2021-10-08,601006.XSHG,buy,11200,6.29375,70490.0,21.147,11200,
2021-10-08,601018.XSHG,buy,17700,3.9937500000000004,70689.375,21.206812499999998,17700,
2021-10-08,601077.XSHG,buy,18300,3.875,70912.5,21.27375,18300,
2021-10-08,601288.XSHG,buy,24000,2.95125,70830.0,21.249,24000,
2021-10-08,601326.XSHG,buy,23900,2.96875,70953.125,21.2859375,23900,
2021-10-08,601333.XSHG,buy,30000,2.36375,70912.5,21.27375,30000,
2021-10-08,601398.XSHG,buy,15200,4.66625,70927.0,21.2781,15200,
2021-10-08,601985.XSHG,buy,9700,7.2775,70591.75,21.177525,9700,
2021-10-08,601988.XSHG,buy,23200,3.0524999999999998,70818.0,21.245399999999997,23200,
2021-10-08,601991.XSHG,buy,19700,3.605,71018.5,21.305549999999997,19700,
2021-10-08,603323.XSHG,buy,13600,5.21125,70873.0,21.261899999999997,13600,
2022-01-04,000543.XSHE,sell,15500,5.5775,86451.25,25.935374999999997,0,
2022-01-04,600106.XSHG,sell,25900,4.52125,117100.375,35.130112499999996,0,
2022-01-04,601333.XSHG,sell,30000,2.25625,67687.5,20.30625,0,
2022-01-04,601991.XSHG,sell,19700,3.2562499999999996,64148.12499999999,19.244437499999997,0,
2022-01-04,603323.XSHG,sell,13600,4.88375,66419.0,19.9257,0,
2022-01-04,001872.XSHE,sell,4000,17.0825,68330.0,20.499,0,
2022-01-04,000539.XSHE,sell,13700,6.18375,84717.375,25.4152125,0,
2022-01-04,601985.XSHG,sell,1000,8.3,8300.0,5.0,8700,
2022-01-04,601326.XSHG,sell,23900,2.78625,66591.375,19.9774125,0,
2022-01-04,000421.XSHE,buy,1100,4.95625,5451.875,5.0,14600,
2022-01-04,000429.XSHE,buy,300,7.356249999999999,2206.875,5.0,9800,
2022-01-04,000755.XSHE,buy,15600,4.61875,72052.5,21.61575,15600,
2022-01-04,000900.XSHE,buy,700,4.245,2971.5,5.0,17000,
2022-01-04,002040.XSHE,buy,100,6.21,621.0,5.0,11600,
2022-01-04,002807.XSHE,buy,400,3.8537500000000002,1541.5,5.0,18800,
2022-01-04,002893.XSHE,buy,8100,8.92625,72302.625,21.6907875,8100,
2022-01-04,003816.XSHE,buy,23000,3.1487499999999997,72421.25,21.726374999999997,23000,
2022-01-04,600017.XSHG,buy,200,2.8175,563.5,5.0,25700,
2022-01-04,600033.XSHG,buy,700,2.82625,1978.375,5.0,25600,
2022-01-04,600035.XSHG,buy,800,3.16875,2535.0,5.0,22800,
2022-01-04,600368.XSHG,buy,100,4.1025,410.25,5.0,17600,
2022-01-04,600377.XSHG,buy,200,8.635,1727.0,5.0,8300,
2022-01-04,600617.XSHG,buy,4400,4.23625,18639.5,5.591849999999999,17100,
